name,state_code,latitude,longitude
Rich County,UT,41.63232,-111.24445
Richfield,UT,38.77247,-112.08409
Richmond,UT,41.92271,-111.81356
River Heights,UT,41.7216,-111.82133
Riverdale,UT,41.17689,-112.00383
Riverton,UT,40.52189,-111.9391
Roosevelt,UT,40.2994,-109.98876
Roy,UT,41.16161,-112.02633
Saint George,UT,37.10415,-113.58412
Salem,UT,40.05301,-111.67354
Salina,UT,38.95774,-111.85993
Salt Lake City,UT,40.76078,-111.89105
Salt Lake County,UT,40.66758,-111.92403
San Juan County,UT,37.62601,-109.80457
Sandy,UT,40.59161,-111.8841
Sandy Hills,UT,40.58106,-111.85077
Sanpete County,UT,39.37396,-111.57634
Santa Clara,UT,37.13304,-113.65413
Santaquin,UT,39.97551,-111.78521
Saratoga Springs,UT,40.34912,-111.90466
Sevier County,UT,38.74764,-111.80464
Silver Summit,UT,40.74144,-111.48775
Smithfield,UT,41.83826,-111.83272
Snyderville,UT,40.69439,-111.54381
South Jordan,UT,40.56217,-111.92966
South Jordan Heights,UT,40.56384,-111.94938
South Ogden,UT,41.19189,-111.97133
South Salt Lake,UT,40.71884,-111.88827
South Weber,UT,41.13244,-111.93022
South Willard,UT,41.36327,-112.03578
Spanish Fork,UT,40.11496,-111.65492
Spring City,UT,39.48246,-111.49602
Spring Glen,UT,39.65941,-110.85349
Springville,UT,40.16523,-111.61075
Stansbury park,UT,40.63772,-112.29606
Summit County,UT,40.86815,-110.95567
Summit Park,UT,40.74578,-111.61159
Sunset,UT,41.13633,-112.03105
Syracuse,UT,41.08939,-112.06467
Taylorsville,UT,40.66772,-111.93883
Tooele,UT,40.53078,-112.29828
Tooele County,UT,40.44875,-113.13106
Toquerville,UT,37.25332,-113.28467
Tremonton,UT,41.71187,-112.16551
Uintah,UT,41.14411,-111.92327
Uintah County,UT,40.12495,-109.51839
Utah County,UT,40.11995,-111.67031
Vernal,UT,40.45552,-109.52875
Vineyard,UT,40.29704,-111.7467
Wasatch County,UT,40.33035,-111.16847
Washington,UT,37.13054,-113.50829
Washington County,UT,37.28036,-113.50494
Washington Terrace,UT,41.17272,-111.97661
Wayne County,UT,38.32436,-110.90367
Weber County,UT,41.26988,-111.91327
Wellington,UT,39.54247,-110.73543
Wellsville,UT,41.63854,-111.93383
Wendover,UT,40.73715,-114.03751
West Bountiful,UT,40.89383,-111.90188
West Haven,UT,41.203,-112.05105
West Jordan,UT,40.60967,-111.9391
West Mountain,UT,40.06079,-111.78827
West Point,UT,41.11828,-112.08411
West Valley City,UT,40.69161,-112.00105
White City,UT,40.56578,-111.86438
Willard,UT,41.40911,-112.03606
Wolf Creek,UT,41.33327,-111.82716
Woodland Hills,UT,40.01532,-111.64868
Woods Cross,UT,40.87161,-111.89216
