name,state_code,latitude,longitude
Oak Grove,OR,45.41679,-122.64009
Oak Hills,OR,45.54123,-122.84121
Oakridge,OR,43.74651,-122.46172
Oatfield,OR,45.41418,-122.60007
Odell,OR,45.62706,-121.54313
Ontario,OR,44.02655,-116.96294
Oregon City,OR,45.35734,-122.60676
Pacific City,OR,45.20233,-123.96289
Pendleton,OR,45.67207,-118.7886
Philomath,OR,44.54012,-123.3676
Phoenix,OR,42.27541,-122.81809
Pilot Rock,OR,45.48318,-118.82998
Polk County,OR,44.90348,-123.41337
Port Orford,OR,42.74566,-124.49733
Portland,OR,45.52345,-122.67621
Prineville,OR,44.29985,-120.83447
Rainier,OR,46.089,-122.93594
Raleigh Hills,OR,45.48067,-122.76204
Redmond,OR,44.27262,-121.17392
Redwood,OR,42.42206,-123.38728
Reedsport,OR,43.70234,-124.09678
Riddle,OR,42.95095,-123.36423
Rockaway Beach,OR,45.61344,-123.94291
Rockcreek,OR,45.55012,-122.87705
Rogue River,OR,42.43595,-123.172
Rose Lodge,OR,45.01039,-123.88039
Roseburg,OR,43.2165,-123.34174
Roseburg North,OR,43.26452,-123.30331
Saint Helens,OR,45.864,-122.80649
Salem,OR,44.9429,-123.0351
Sandy,OR,45.39734,-122.26148
Scappoose,OR,45.75428,-122.8776
Seaside,OR,45.99316,-123.92264
Shady Cove,OR,42.61068,-122.81254
Sheridan,OR,45.09928,-123.39483
Sherman County,OR,45.40521,-120.68932
Sherwood,OR,45.35651,-122.8401
Siletz,OR,44.72178,-123.92011
Silverton,OR,45.00512,-122.78315
Sisters,OR,44.29095,-121.54921
South Lebanon,OR,44.50623,-122.90314
Springfield,OR,44.04624,-123.02203
Stafford,OR,45.35734,-122.72259
Stanfield,OR,45.78041,-119.21724
Stayton,OR,44.80068,-122.79453
Sublimity,OR,44.82957,-122.79453
Sunriver,OR,43.88401,-121.43864
Sutherlin,OR,43.39012,-123.31258
Sweet Home,OR,44.39762,-122.7362
Talent,OR,42.24568,-122.78865
Tangent,OR,44.54123,-123.10815
Terrebonne,OR,44.3529,-121.17781
The Dalles,OR,45.59456,-121.17868
Three Rivers,OR,43.82012,-121.46919
Tigard,OR,45.43123,-122.77149
Tillamook,OR,45.4564,-123.84553
Tillamook County,OR,45.45645,-123.75877
Toledo,OR,44.62151,-123.93845
Tri-City,OR,42.98456,-123.31173
Troutdale,OR,45.53929,-122.38731
Tualatin,OR,45.38401,-122.76399
Turner,OR,44.84318,-122.95287
Umatilla,OR,45.91735,-119.34252
Umatilla County,OR,45.5919,-118.73683
Union,OR,45.20847,-117.86521
Union County,OR,45.31035,-118.009
Vale,OR,43.98211,-117.23823
Veneta,OR,44.04873,-123.35093
Vernonia,OR,45.85872,-123.19289
Waldport,OR,44.42679,-124.06873
Wallowa County,OR,45.57983,-117.18107
Warm Springs,OR,44.76345,-121.26616
Warren,OR,45.819,-122.84899
Warrenton,OR,46.1651,-123.92376
Wasco County,OR,45.16005,-121.16815
Washington County,OR,45.56007,-123.09849
West Haven,OR,45.51762,-122.76954
West Haven-Sylvan,OR,45.51613,-122.76809
West Linn,OR,45.36568,-122.61231
West Slope,OR,45.49873,-122.76454
Wheeler County,OR,44.72606,-120.02746
White City,OR,42.43735,-122.85893
Willamina,OR,45.07873,-123.48594
Williams,OR,42.21873,-123.27394
Wilsonville,OR,45.29984,-122.77371
Winston,OR,43.12234,-123.41257
Wood Village,OR,45.53429,-122.4187
Woodburn,OR,45.14373,-122.85537
Yamhill,OR,45.3415,-123.18733
Yamhill County,OR,45.2326,-123.30815
Yoncalla,OR,43.59845,-123.28342
